domain,_original_idx,TEXT,text_length,word_count,elongation,ironie,insulte,mépris / haine,argot,abréviation,interjection,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,Colère,Dégoût,Joie,Peur,Surprise,Tristesse,Admiration,Culpabilité,Embarras,Fierté,Jalousie,Autre,pred_Colère,pred_Dégoût,pred_Joie,pred_Peur,pred_Surprise,pred_Tristesse,pred_Admiration,pred_Culpabilité,pred_Embarras,pred_Fierté,pred_Jalousie,pred_Autre,proba_Colère,proba_Dégoût,proba_Joie,proba_Peur,proba_Surprise,proba_Tristesse,proba_Admiration,proba_Culpabilité,proba_Embarras,proba_Fierté,proba_Jalousie,proba_Autre,err_Colère,err_Dégoût,err_Joie,err_Peur,err_Surprise,err_Tristesse,err_Admiration,err_Culpabilité,err_Embarras,err_Fierté,err_Jalousie,err_Autre,n_errors_12,hamming_12,jaccard_error_12,weighted_hamming_12,error_category,emotion_density_12,mode_density_4,label_density_19
Racisme,166,vos geule,9,2,0,0,0,0,1,0,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3662907e-05,1.6286883e-06,1.0354668e-05,1.35797545e-05,2.9078921e-05,1.0271052e-05,4.94766e-06,3.744534e-07,2.6153282e-07,1.2849338e-06,5.2874913e-08,2.4768948e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Racisme,167,vas apprendre la langue de ton pays déjà,40,8,0,0,1,0,0,0,0,victim,CAG,bully_support,DNG,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2836812e-05,1.616399e-06,1.0623273e-05,1.3695428e-05,2.5108897e-05,1.04593355e-05,4.8731563e-06,3.6765124e-07,2.678774e-07,1.2682198e-06,5.1077155e-08,3.1227453e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Racisme,168,ptdr maiis fatima t'as vu ton orthographe,41,7,0,0,0,0,1,1,0,bully_support,OAG,victim,DNG,ATK,CNS,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3465101e-05,3.0877302e-06,2.185183e-05,1.4510533e-05,1.9648252e-05,1.210197e-05,6.7776423e-06,5.616612e-07,5.4380945e-07,2.3564023e-06,8.385392e-08,0.0008454226,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Racisme,169,t dans notre pays et tu parle,29,7,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3970511e-05,1.642762e-06,1.0593005e-05,1.4389199e-05,2.9912224e-05,1.0486441e-05,5.050009e-06,3.7858052e-07,2.5909694e-07,1.2938807e-06,5.4490744e-08,2.1882508e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.16666666666666666,1.0,0.018949583741772535,medium_error,2,1,5
Racisme,170,parle pas,9,2,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3317319e-05,2.1920503e-06,1.3167655e-05,1.8396604e-05,3.3991477e-05,1.4226038e-05,6.0359466e-06,5.038508e-07,3.5114164e-07,1.6988704e-06,7.5953636e-08,3.7949096e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,171,elle insulte sa pote mtn,24,5,0,0,1,0,0,0,0,bully_support,NAG,,,OTH,,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4583995,0.0067811776,0.0032279862,0.06361576,0.00013659617,0.004224511,0.089200296,0.016313922,0.9149827,0.02078194,0.0013495891,0.024525838,OK,OK,OK,OK,OK,OK,OK,OK,FP,OK,OK,OK,1,0.08333333333333333,1.0,0.12393548323720686,low_error,0,0,0
Racisme,172,vous etes des gros gamins,25,5,0,0,1,1,0,0,0,conciliator,OAG,bully,OTH,DFN,,NEG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9903224,0.0039054186,0.0002360109,0.0010044312,0.0055361544,0.0001748625,7.03951e-05,0.00021743988,0.0006183355,0.00018365214,7.525351e-05,0.0041025155,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,4
Racisme,173,non patriotes,13,2,0,0,0,1,0,0,0,bully_support,OAG,conciliator,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32352625e-05,1.4684242e-06,9.786468e-06,1.4560354e-05,2.9180816e-05,9.93751e-06,4.405152e-06,3.3486492e-07,2.3481309e-07,1.1399745e-06,4.7263526e-08,1.9745876e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,174,moi c mon pays o moinh,22,6,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028603125,4.0192997e-05,7.7874305e-05,2.1421258e-05,3.4451332e-05,3.925373e-05,2.7664162e-05,5.0590033e-06,8.4562735e-06,1.6366432e-05,1.0093096e-06,0.11698757,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,175,et tout le monde devrait etre comme ça,38,8,0,0,0,0,0,0,0,bully_support,OAG,conciliator,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3729704e-05,1.6669491e-06,1.1014002e-05,1.3920771e-05,2.758889e-05,1.1073011e-05,4.805614e-06,3.8115627e-07,2.672879e-07,1.2871647e-06,5.3807238e-08,2.505596e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,176,donc je me premer cque je veux par apport atoi,46,10,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000100420075,2.1630769e-05,8.2847975e-05,8.113172e-05,5.3722546e-05,6.598573e-05,3.2711407e-05,1.7124363e-06,7.135821e-06,4.7078097e-06,4.2783375e-07,0.99536234,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.08333333333333333,1.0,0.015611872969073962,low_error,0,0,0
Racisme,177,ooo nicolas tg,14,3,0,0,0,0,0,1,1,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3116035e-05,1.6027635e-06,1.0219182e-05,1.2986517e-05,2.9758978e-05,9.956131e-06,5.0219373e-06,3.6627907e-07,2.5472244e-07,1.2695459e-06,5.1895753e-08,2.8687466e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Racisme,178,bisoussssssssssssssssssssssssssss,33,1,0,1,0,1,0,0,0,bully_support,NAG,,,OTH,,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20056175e-05,1.5506839e-06,1.0665919e-05,1.5271642e-05,2.53959e-05,1.1238753e-05,4.4283147e-06,3.5302597e-07,2.5286815e-07,1.2358832e-06,4.942274e-08,2.6407708e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,179,bon fatima on va te ntm tkt,27,7,0,1,1,1,0,1,0,bully,OAG,victim,THR,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0032867517,0.0067989193,0.0019100758,0.23696895,4.198963e-05,0.003461888,0.00011386477,0.0007057781,0.0151513275,0.0010495582,0.00016924526,0.88430154,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,2,0.16666666666666666,1.0,0.018949583741772535,medium_error,1,2,5
Racisme,180,ca veut rien dire ta phrase,27,6,0,0,0,0,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6320787e-05,6.1191645e-06,2.0541454e-05,1.3819357e-05,3.4549375e-05,2.1036934e-05,9.564062e-06,1.1909403e-06,8.953705e-07,3.4931638e-06,1.9349656e-07,0.000211615,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,181,tu peux pas savoir fat fat,26,6,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2860927e-05,1.9434e-06,1.2072449e-05,1.2960868e-05,3.087334e-05,1.18153075e-05,5.8726737e-06,4.442615e-07,3.0475962e-07,1.58801e-06,6.407403e-08,4.2498632e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,182,bref bisous de nous les jaloux,30,6,0,1,0,1,0,0,1,victim_support,OAG,bully,OTH,DFN,,NEG,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006369438,0.0007947698,0.33273855,0.00011424608,5.0180748e-05,6.991323e-05,6.991982e-05,5.336273e-05,0.0002942555,0.0006618942,1.28583515e-05,0.8592453,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,FP,2,0.16666666666666666,1.0,0.13954735620628084,medium_error,1,1,4
Racisme,183,meme ton soutien se casse t'es seule,36,7,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.031466644,0.00037299664,0.000115563635,3.474276e-05,7.523787e-05,0.0008221564,1.23501695e-05,2.9645478e-05,4.0908348e-05,2.3659912e-05,5.8447654e-06,0.0057381196,OK,OK,OK,OK,OK,FN,OK,OK,OK,OK,OK,FN,2,0.16666666666666666,1.0,0.08475016754640151,medium_error,2,1,5
Racisme,184,javoue tu sais pas tu parle meme pas francais,45,9,0,0,1,1,0,0,0,bully,OAG,victim,OTH,AIN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011666209,4.4251858e-05,2.1267353e-05,0.0007229969,7.7025994e-05,0.00017886859,3.7145837e-05,9.832972e-06,7.645166e-06,2.751136e-05,2.295457e-06,0.00045341128,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,185,bon vs voulez pas vs reconcilier jy peut rien,45,9,0,0,0,0,0,0,1,conciliator,NAG,,,OTH,ATK,NEU,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.99632984,0.0021192066,0.00071907643,0.00068359385,0.0026407721,0.0003076096,3.0550553e-05,0.00011016403,0.00047073627,9.8206576e-05,3.4398705e-05,0.0045776083,FP,OK,OK,OK,OK,FN,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.07247600535002612,medium_error,1,1,4
Racisme,186,et nous on te démarre,21,5,0,0,0,0,1,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3844327e-05,1.9207753e-06,1.2105848e-05,1.4613661e-05,2.5836343e-05,1.2052432e-05,5.4235115e-06,4.44001e-07,3.1598213e-07,1.5155066e-06,6.313626e-08,3.236348e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.16666666666666666,1.0,0.018949583741772535,medium_error,2,1,5
Racisme,187,ciao ciao,9,2,0,0,0,0,0,0,0,conciliator,NAG,,,OTH,,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37772095e-05,1.5397335e-06,1.0417188e-05,1.2833935e-05,2.9238116e-05,1.0104914e-05,4.7347303e-06,3.507949e-07,2.433944e-07,1.2039152e-06,4.943359e-08,2.2998478e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,188,mdrrrrr theo qui abandonne,26,4,1,0,0,0,0,1,0,bully_support,OAG,conciliator,OTH,ATK,OTH,NEG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37871218,6.972274e-05,0.0001269269,5.1727333e-05,6.060417e-05,6.9560774e-05,2.1008746e-05,7.8596595e-06,4.8309972e-05,5.5547525e-06,1.3920607e-06,0.021685798,OK,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.03226453746941952,low_error,1,1,4
Racisme,189,vas y ciao les ploucs,21,5,0,0,1,1,0,0,0,victim,OAG,bully,NCG,DFN,,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2910031e-05,1.6242489e-06,1.18983835e-05,1.1917155e-05,2.7479527e-05,1.0256625e-05,4.737621e-06,3.605564e-07,2.540136e-07,1.3017649e-06,5.044975e-08,3.069754e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,190," tkt t'auras son cul quand meme vu comment elle l'expose ""les ploucs"" mdrrrrrrrrrrrrrrrr",88,13,1,0,0,0,1,1,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.97102386,0.004508215,0.0017799303,0.0029498038,0.001978132,0.0005579561,5.226607e-05,0.00030622468,0.0025898914,0.00016224959,9.578668e-05,0.029406285,FP,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.03560224824211809,medium_error,1,1,4
Racisme,191,retournez dans votre ferme traire vos meres,43,7,0,0,1,1,1,0,0,victim,OAG,bully_support,OTH,DFN,ATK,NEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2681527e-05,2.7026047e-06,1.621117e-05,1.30833905e-05,1.9741448e-05,1.7129727e-05,5.9024383e-06,5.240713e-07,4.8371754e-07,1.7647757e-06,7.418992e-08,0.000480067,FN,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.015436912323730892,medium_error,2,1,5
Racisme,192,si l'unitilité etait une personne,33,5,0,0,1,1,0,0,0,bully,OAG,victim,DNG,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2564806e-05,1.5257697e-06,9.909951e-06,1.469843e-05,3.0590872e-05,9.820584e-06,4.576756e-06,3.4613876e-07,2.37554e-07,1.2230362e-06,4.927488e-08,2.2683857e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,1,0.08333333333333333,1.0,0.015611872969073962,low_error,1,1,3
Racisme,193,moi et fatima on n'a pas votre time dsl,39,9,0,0,0,1,0,0,0,victim_support,NAG,,,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122709215,0.031444017,0.000571645,0.0018721073,0.00064658024,0.27875218,0.00022217176,0.011422279,0.13336067,0.0052594226,0.0012127588,0.019003661,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,194,t'as cru t'as dead ça?,22,5,0,1,0,1,1,0,0,bully_support,NAG,,,GSL,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.26310483,0.00041165692,0.00023599516,0.002608136,0.84789366,0.00019478008,6.369312e-05,3.3639015e-05,3.142474e-05,1.7165785e-05,2.4004525e-05,0.0013723596,FN,OK,OK,OK,FP,OK,OK,OK,OK,OK,OK,FN,3,0.25,1.0,0.1428850669789794,medium_error,2,1,5
Racisme,195,oe exactement,13,2,0,0,0,0,0,0,0,victim_support,NAG,,,OTH,GSL,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2934321e-05,1.5800443e-06,1.00515435e-05,1.4526956e-05,3.1014984e-05,9.940003e-06,4.810094e-06,3.625528e-07,2.5065256e-07,1.2544108e-06,5.1870717e-08,2.3177552e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,196,ptdrrrr punshline éclatées cousine oula non pas cousine esclave,63,9,0,0,1,1,1,1,1,bully_support,OAG,victim,DNG,ATK,DFN,NEG,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0010330062,4.1789575e-05,2.8199687e-05,4.4721655e-05,2.6225083e-05,8.1624574e-05,1.8310018e-05,4.087723e-06,9.139526e-06,4.920087e-06,8.00122e-07,0.33304605,OK,FN,FN,OK,OK,OK,OK,OK,OK,OK,OK,FN,3,0.25,1.0,0.05997561198952581,medium_error,3,1,6
Racisme,197,<3,2,1,0,0,0,0,0,0,0,victim_support,NAG,,,OTH,GSL,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2359419e-05,1.5792746e-06,1.0550389e-05,1.3882855e-05,3.1761483e-05,1.0549785e-05,4.827129e-06,3.6550335e-07,2.504251e-07,1.2808962e-06,5.2034117e-08,2.310922e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,198,comme au bon vieux temps,24,5,0,0,0,0,0,0,0,bully_support,OAG,victim,DNG,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2649446e-05,1.5696138e-06,9.761786e-06,1.402087e-05,2.6894282e-05,1.0328278e-05,4.6563227e-06,3.5596997e-07,2.5449054e-07,1.2147041e-06,4.9795084e-08,2.8449325e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,199,elle c cru sur skyrock la :b,28,7,0,0,0,1,0,0,0,bully,OAG,victim,OTH,AIN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2157482e-05,1.626875e-06,1.1207447e-05,1.2572177e-05,2.8674198e-05,1.0052319e-05,4.8303523e-06,3.620756e-07,2.5614358e-07,1.3107816e-06,5.1057388e-08,3.4503213e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,200,tete qu'elle a parle ps avk moi grosse pute,43,9,0,0,1,1,0,0,0,victim_support,OAG,bully,NCG,DFN,AIN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.82807106,0.0015503746,0.00013120833,0.00020141549,0.00032825893,7.85402e-05,0.00011599995,0.000103115104,0.00058047834,4.864504e-05,3.065027e-05,0.672057,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.08333333333333333,0.5,0.015611872969073962,low_error,1,1,4
Religion,0,salut pourquoi embête tu ma copine ?,36,7,0,0,0,0,0,0,0,victim_support,NAG,,,DFN,,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0021653941,0.0009340464,0.0025050857,0.019610468,0.0027068339,0.990266,2.8941313e-05,0.00051930064,0.006592459,0.00010626893,5.8677928e-05,0.018022694,FN,OK,OK,OK,OK,FP,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.07247600535002612,medium_error,1,1,4
Religion,1,franchement les gars faut arreter avec justine elle a r demande,63,11,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.99761593,0.001063634,0.00030043756,0.00083825574,0.0016711439,0.00017356202,2.909781e-05,5.6851826e-05,0.0002756852,4.8813825e-05,1.7156539e-05,0.0061148447,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,4
Religion,2,c'est marrant de se moquer,26,5,0,0,0,1,0,0,0,bully_support,OAG,victim_support,OTH,AIN,CR,NEG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0006764589,0.00030316785,0.99952567,0.0126210805,0.00033039547,0.00041329148,0.0004091626,0.00010700107,0.002955898,0.0030633311,2.1660164e-05,0.77373254,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.08333333333333333,0.5,0.015611872969073962,low_error,1,1,4
Religion,3,ptn la maturite,15,3,0,1,0,1,0,0,1,conciliator,OAG,bully_support,DNG,DFN,AIN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2969126e-05,1.6114815e-06,1.0781112e-05,1.2788596e-05,3.0436995e-05,9.90979e-06,4.9782634e-06,3.66314e-07,2.5298493e-07,1.2955106e-06,5.1793506e-08,2.7784754e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Religion,4,alors ton argument c'est que ça te fait rire ? sérieusement je te pensez plus inintelligente,92,16,0,0,0,1,0,0,1,victim_support,OAG,bully_support,DNG,DFN,AIN,NEG,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.970873,0.03728647,0.10743487,0.022922534,0.04596483,0.027585953,0.00015982855,0.003766865,0.038341075,0.00089678814,0.0013740904,0.026611697,FP,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.03560224824211809,medium_error,1,1,4
Religion,5,en même elle cherche,20,4,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5185609e-05,2.3399987e-06,1.4123492e-05,1.2261075e-05,2.4032766e-05,1.1778206e-05,6.123181e-06,4.8940024e-07,3.8194952e-07,1.8137906e-06,7.026935e-08,0.00013210205,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Religion,6,bah oue si t'es pas drole c'est ton probleme,44,9,0,0,0,1,0,0,0,bully,OAG,victim_support,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7939723,0.0036684931,0.14954282,0.0018960284,0.00096810685,0.0010280722,1.60096e-05,0.00028825252,0.003586926,0.00051203923,6.424237e-05,0.012108825,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,0,0,0
Religion,7,je savais pas que rire de la religion des gens etait marrant remettez vous en question,86,16,0,0,0,1,0,0,0,victim_support,NAG,,,DFN,ATK,NEG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0011303691,0.00015253952,0.9998267,0.00879186,0.0005444211,0.0011024479,0.00014735389,4.59307e-05,0.00043237692,0.00076089497,1.1626831e-05,0.047614504,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,0.5,0.003337710772698571,low_error,2,2,6
Religion,8,elle publie des photos comme ça faut pas s'étonnerd,51,9,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001465117,1.2513183e-05,0.0057763755,0.000835064,0.99100655,0.000849507,0.0011577747,1.1229548e-05,9.686106e-06,5.7920797e-06,5.459672e-06,0.000386994,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,4
Religion,9,c clair la religion c privé,27,6,0,0,0,0,0,0,0,victim,NAG,,,DFN,ATK,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3271626e-05,1.7130553e-06,1.114349e-05,1.2617857e-05,2.8699667e-05,1.045391e-05,5.2127084e-06,3.9168907e-07,2.725862e-07,1.368974e-06,5.508481e-08,3.217527e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Religion,10,j'avoue on s'en fou de ton ptit frere le juif,45,10,0,0,0,1,0,0,0,bully,OAG,victim,DNG,ATK,DFN,NEG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00076945795,5.4686552e-05,5.018836e-05,0.00019736918,6.7075285e-05,5.9040638e-05,4.046923e-05,3.2796256e-06,1.3038426e-05,7.831722e-06,9.761848e-07,0.996815,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,2,0.16666666666666666,1.0,0.027711074520106283,medium_error,1,1,4
Religion,11,ba pk tu t'affiches,19,4,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2371494e-05,1.6476273e-06,1.056777e-05,1.3611574e-05,2.6995574e-05,1.0031346e-05,4.8483653e-06,3.7170915e-07,2.675664e-07,1.3061023e-06,5.1951808e-08,3.355981e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Religion,12,et on s'en fout de savoir qui croit quoi,40,9,0,0,0,1,0,0,0,victim,NAG,,,DFN,ATK,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004659513,2.1495503e-05,1.672182e-05,5.659375e-05,3.186509e-05,2.338552e-05,9.651731e-06,1.8897796e-06,3.1911118e-06,4.614156e-06,4.0508803e-07,0.09190999,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
