antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'SENTIMENT=NEG', 'VERBAL_ABUSE=OTH', 'mépris / haine=1', 'argot=1'})",frozenset({'HATE=OAG'}),0.10975609756097561,0.7195121951219512,0.10975609756097561,1.0,1.3898305084745763,1.0,0.030785246876859018,inf,0.31506849315068497,0.15254237288135594,1.0,0.576271186440678
"frozenset({'VERBAL_ABUSE=OTH', 'argot=1', 'insulte=1'})",frozenset({'HATE=OAG'}),0.08536585365853659,0.7195121951219512,0.08536585365853659,1.0,1.3898305084745763,1.0,0.02394408090422368,inf,0.3066666666666667,0.11864406779661019,1.0,0.5593220338983051
"frozenset({'ROLE=bully_support', 'TARGET=victim', 'mépris / haine=1', 'INTENTION=ATK'})",frozenset({'HATE=OAG'}),0.16463414634146342,0.7195121951219512,0.16463414634146342,1.0,1.3898305084745763,1.0,0.04617787031528853,inf,0.3357664233576643,0.22881355932203393,1.0,0.614406779661017
"frozenset({'ROLE=bully_support', 'TARGET=victim', 'mépris / haine=1', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.16463414634146342,0.7195121951219512,0.16463414634146342,1.0,1.3898305084745763,1.0,0.04617787031528853,inf,0.3357664233576643,0.22881355932203393,1.0,0.614406779661017
"frozenset({'ROLE=bully_support', 'TARGET=victim', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.18292682926829268,0.7195121951219512,0.18292682926829268,1.0,1.3898305084745763,1.0,0.05130874479476502,inf,0.34328358208955223,0.2542372881355932,1.0,0.6271186440677966
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'TARGET=victim', 'INTENTION=ATK', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.16463414634146342,0.7195121951219512,0.16463414634146342,1.0,1.3898305084745763,1.0,0.04617787031528853,inf,0.3357664233576643,0.22881355932203393,1.0,0.614406779661017
"frozenset({'domain=Racisme', 'TARGET=victim', 'mépris / haine=1', 'INTENTION=ATK'})",frozenset({'HATE=OAG'}),0.09146341463414634,0.7195121951219512,0.09146341463414634,1.0,1.3898305084745763,1.0,0.02565437239738251,inf,0.3087248322147651,0.1271186440677966,1.0,0.5635593220338984
"frozenset({'ROLE=bully_support', 'domain=Obésité', 'mépris / haine=1', 'INTENTION=ATK'})",frozenset({'HATE=OAG'}),0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'TARGET=victim', 'mépris / haine=1', 'insulte=1'})",frozenset({'HATE=OAG'}),0.16463414634146342,0.7195121951219512,0.16463414634146342,1.0,1.3898305084745763,1.0,0.04617787031528853,inf,0.3357664233576643,0.22881355932203393,1.0,0.614406779661017
"frozenset({'SENTIMENT=NEG', 'TARGET=victim', 'insulte=1'})",frozenset({'HATE=OAG'}),0.16463414634146342,0.7195121951219512,0.16463414634146342,1.0,1.3898305084745763,1.0,0.04617787031528853,inf,0.3357664233576643,0.22881355932203393,1.0,0.614406779661017
"frozenset({'TARGET=victim', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.16463414634146342,0.7195121951219512,0.16463414634146342,1.0,1.3898305084745763,1.0,0.04617787031528853,inf,0.3357664233576643,0.22881355932203393,1.0,0.614406779661017
"frozenset({'TARGET=victim', 'INTENTION=ATK', 'insulte=1'})",frozenset({'HATE=OAG'}),0.12804878048780488,0.7195121951219512,0.12804878048780488,1.0,1.3898305084745763,1.0,0.03591612135633551,inf,0.32167832167832167,0.17796610169491525,1.0,0.5889830508474576
"frozenset({'CONTEXT=DFN', 'ROLE=bully_support', 'TARGET=victim', 'mépris / haine=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'VERBAL_ABUSE=OTH', 'ROLE=bully_support', 'TARGET=victim', 'mépris / haine=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.09146341463414634,0.7195121951219512,0.09146341463414634,1.0,1.3898305084745763,1.0,0.02565437239738251,inf,0.3087248322147651,0.1271186440677966,1.0,0.5635593220338984
"frozenset({'SENTIMENT=NEG', 'CONTEXT=DFN', 'ROLE=bully_support', 'TARGET=victim', 'INTENTION=ATK', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.09146341463414634,0.7195121951219512,0.09146341463414634,1.0,1.3898305084745763,1.0,0.02565437239738251,inf,0.3087248322147651,0.1271186440677966,1.0,0.5635593220338984
"frozenset({'SENTIMENT=NEG', 'TARGET=victim', 'INTENTION=ATK', 'VERBAL_ABUSE=OTH', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.10975609756097561,0.7195121951219512,0.10975609756097561,1.0,1.3898305084745763,1.0,0.030785246876859018,inf,0.31506849315068497,0.15254237288135594,1.0,0.576271186440678
"frozenset({'domain=Racisme', 'TARGET=victim', 'INTENTION=ATK'})",frozenset({'HATE=OAG'}),0.09146341463414634,0.7195121951219512,0.09146341463414634,1.0,1.3898305084745763,1.0,0.02565437239738251,inf,0.3087248322147651,0.1271186440677966,1.0,0.5635593220338984
"frozenset({'TARGET=victim', 'mépris / haine=1', 'INTENTION=ATK', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.12804878048780488,0.7195121951219512,0.12804878048780488,1.0,1.3898305084745763,1.0,0.03591612135633551,inf,0.32167832167832167,0.17796610169491525,1.0,0.5889830508474576
"frozenset({'SENTIMENT=NEG', 'TARGET=victim', 'INTENTION=ATK', 'insulte=1', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.12804878048780488,0.7195121951219512,0.12804878048780488,1.0,1.3898305084745763,1.0,0.03591612135633551,inf,0.32167832167832167,0.17796610169491525,1.0,0.5889830508474576
"frozenset({'CONTEXT=DFN', 'ROLE=bully_support', 'TARGET=victim', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'ROLE=bully_support', 'mépris / haine=1', 'INTENTION=ATK', 'insulte=1'})",frozenset({'HATE=OAG'}),0.10975609756097561,0.7195121951219512,0.10975609756097561,1.0,1.3898305084745763,1.0,0.030785246876859018,inf,0.31506849315068497,0.15254237288135594,1.0,0.576271186440678
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'TARGET=victim', 'VERBAL_ABUSE=OTH', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.09146341463414634,0.7195121951219512,0.09146341463414634,1.0,1.3898305084745763,1.0,0.02565437239738251,inf,0.3087248322147651,0.1271186440677966,1.0,0.5635593220338984
"frozenset({'domain=Homophobie', 'TARGET=victim'})",frozenset({'HATE=OAG'}),0.12804878048780488,0.7195121951219512,0.12804878048780488,1.0,1.3898305084745763,1.0,0.03591612135633551,inf,0.32167832167832167,0.17796610169491525,1.0,0.5889830508474576
"frozenset({'domain=Homophobie', 'TARGET=victim', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.12195121951219512,0.7195121951219512,0.12195121951219512,1.0,1.3898305084745763,1.0,0.03420582986317669,inf,0.31944444444444453,0.1694915254237288,1.0,0.5847457627118644
"frozenset({'SENTIMENT=NEG', 'mépris / haine=1', 'TARGET=victim', 'argot=1'})",frozenset({'HATE=OAG'}),0.09146341463414634,0.7195121951219512,0.09146341463414634,1.0,1.3898305084745763,1.0,0.02565437239738251,inf,0.3087248322147651,0.1271186440677966,1.0,0.5635593220338984
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'domain=Obésité', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.10365853658536585,0.7195121951219512,0.10365853658536585,1.0,1.3898305084745763,1.0,0.029074955383700182,inf,0.3129251700680273,0.1440677966101695,1.0,0.5720338983050848
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'TARGET=victim', 'insulte=1'})",frozenset({'HATE=OAG'}),0.11585365853658537,0.7195121951219512,0.11585365853658537,1.0,1.3898305084745763,1.0,0.032495538370017854,inf,0.3172413793103449,0.1610169491525424,1.0,0.5805084745762712
"frozenset({'SENTIMENT=NEG', 'CONTEXT=DFN', 'ROLE=bully_support', 'TARGET=victim', 'INTENTION=ATK'})",frozenset({'HATE=OAG'}),0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'CONTEXT=DFN', 'ROLE=bully_support', 'TARGET=victim', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'SENTIMENT=NEG', 'TARGET=victim', 'INTENTION=ATK', 'insulte=1'})",frozenset({'HATE=OAG'}),0.12804878048780488,0.7195121951219512,0.12804878048780488,1.0,1.3898305084745763,1.0,0.03591612135633551,inf,0.32167832167832167,0.17796610169491525,1.0,0.5889830508474576
"frozenset({'TARGET=victim', 'INTENTION=ATK', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.12804878048780488,0.7195121951219512,0.12804878048780488,1.0,1.3898305084745763,1.0,0.03591612135633551,inf,0.32167832167832167,0.17796610169491525,1.0,0.5889830508474576
"frozenset({'TARGET=victim', 'mépris / haine=1', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.16463414634146342,0.7195121951219512,0.16463414634146342,1.0,1.3898305084745763,1.0,0.04617787031528853,inf,0.3357664233576643,0.22881355932203393,1.0,0.614406779661017
"frozenset({'SENTIMENT=NEG', 'TARGET=victim', 'mépris / haine=1', 'insulte=1'})",frozenset({'HATE=OAG'}),0.16463414634146342,0.7195121951219512,0.16463414634146342,1.0,1.3898305084745763,1.0,0.04617787031528853,inf,0.3357664233576643,0.22881355932203393,1.0,0.614406779661017
"frozenset({'SENTIMENT=NEG', 'text_long', 'ROLE=bully_support', 'TARGET=victim', 'INTENTION=ATK'})",frozenset({'HATE=OAG'}),0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'domain=Racisme', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.10975609756097561,0.7195121951219512,0.10975609756097561,1.0,1.3898305084745763,1.0,0.030785246876859018,inf,0.31506849315068497,0.15254237288135594,1.0,0.576271186440678
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'INTENTION=ATK', 'insulte=1'})",frozenset({'HATE=OAG'}),0.10975609756097561,0.7195121951219512,0.10975609756097561,1.0,1.3898305084745763,1.0,0.030785246876859018,inf,0.31506849315068497,0.15254237288135594,1.0,0.576271186440678
"frozenset({'CONTEXT=DFN', 'ROLE=bully_support', 'TARGET=victim'})",frozenset({'HATE=OAG'}),0.10365853658536585,0.7195121951219512,0.10365853658536585,1.0,1.3898305084745763,1.0,0.029074955383700182,inf,0.3129251700680273,0.1440677966101695,1.0,0.5720338983050848
"frozenset({'TARGET=victim', 'insulte=1'})",frozenset({'HATE=OAG'}),0.16463414634146342,0.7195121951219512,0.16463414634146342,1.0,1.3898305084745763,1.0,0.04617787031528853,inf,0.3357664233576643,0.22881355932203393,1.0,0.614406779661017
"frozenset({'ROLE=bully_support', 'TARGET=victim', 'INTENTION=ATK', 'insulte=1', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.08536585365853659,0.7195121951219512,0.08536585365853659,1.0,1.3898305084745763,1.0,0.02394408090422368,inf,0.3066666666666667,0.11864406779661019,1.0,0.5593220338983051
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'INTENTION=ATK', 'VERBAL_ABUSE=OTH', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.10365853658536585,0.7195121951219512,0.10365853658536585,1.0,1.3898305084745763,1.0,0.029074955383700182,inf,0.3129251700680273,0.1440677966101695,1.0,0.5720338983050848
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'TARGET=victim', 'INTENTION=ATK', 'insulte=1', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.08536585365853659,0.7195121951219512,0.08536585365853659,1.0,1.3898305084745763,1.0,0.02394408090422368,inf,0.3066666666666667,0.11864406779661019,1.0,0.5593220338983051
"frozenset({'ROLE=bully_support', 'TARGET=victim', 'INTENTION=ATK', 'insulte=1', 'mépris / haine=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.08536585365853659,0.7195121951219512,0.08536585365853659,1.0,1.3898305084745763,1.0,0.02394408090422368,inf,0.3066666666666667,0.11864406779661019,1.0,0.5593220338983051
"frozenset({'domain=Racisme', 'VERBAL_ABUSE=OTH', 'SENTIMENT=NEG'})",frozenset({'HATE=OAG'}),0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'INTENTION=ATK', 'insulte=1'})",frozenset({'HATE=OAG'}),0.16463414634146342,0.7195121951219512,0.16463414634146342,1.0,1.3898305084745763,1.0,0.04617787031528853,inf,0.3357664233576643,0.22881355932203393,1.0,0.614406779661017
"frozenset({'mépris / haine=1', 'INTENTION=ATK', 'insulte=1'})",frozenset({'HATE=OAG'}),0.16463414634146342,0.7195121951219512,0.16463414634146342,1.0,1.3898305084745763,1.0,0.04617787031528853,inf,0.3357664233576643,0.22881355932203393,1.0,0.614406779661017
"frozenset({'ROLE=bully_support', 'domain=Obésité', 'mépris / haine=1', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'VERBAL_ABUSE=OTH', 'ROLE=bully_support', 'TARGET=victim'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.10975609756097561,0.7195121951219512,0.10975609756097561,1.0,1.3898305084745763,1.0,0.030785246876859018,inf,0.31506849315068497,0.15254237288135594,1.0,0.576271186440678
"frozenset({'SENTIMENT=NEG', 'VERBAL_ABUSE=OTH', 'ROLE=bully_support', 'TARGET=victim'})",frozenset({'HATE=OAG'}),0.10975609756097561,0.7195121951219512,0.10975609756097561,1.0,1.3898305084745763,1.0,0.030785246876859018,inf,0.31506849315068497,0.15254237288135594,1.0,0.576271186440678
"frozenset({'domain=Racisme', 'TARGET=victim', 'mépris / haine=1', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.09146341463414634,0.7195121951219512,0.09146341463414634,1.0,1.3898305084745763,1.0,0.02565437239738251,inf,0.3087248322147651,0.1271186440677966,1.0,0.5635593220338984
"frozenset({'domain=Racisme', 'TARGET=victim', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.09146341463414634,0.7195121951219512,0.09146341463414634,1.0,1.3898305084745763,1.0,0.02565437239738251,inf,0.3087248322147651,0.1271186440677966,1.0,0.5635593220338984
"frozenset({'text_court', 'TARGET=victim'})",frozenset({'HATE=OAG'}),0.09146341463414634,0.7195121951219512,0.09146341463414634,1.0,1.3898305084745763,1.0,0.02565437239738251,inf,0.3087248322147651,0.1271186440677966,1.0,0.5635593220338984
"frozenset({'SENTIMENT=NEG', 'domain=Racisme', 'TARGET=victim', 'INTENTION=ATK'})",frozenset({'HATE=OAG'}),0.09146341463414634,0.7195121951219512,0.09146341463414634,1.0,1.3898305084745763,1.0,0.02565437239738251,inf,0.3087248322147651,0.1271186440677966,1.0,0.5635593220338984
"frozenset({'VERBAL_ABUSE=OTH', 'ROLE=bully_support', 'mépris / haine=1', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.10365853658536585,0.7195121951219512,0.10365853658536585,1.0,1.3898305084745763,1.0,0.029074955383700182,inf,0.3129251700680273,0.1440677966101695,1.0,0.5720338983050848
"frozenset({'VERBAL_ABUSE=OTH', 'mépris / haine=1', 'argot=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.10975609756097561,0.7195121951219512,0.10975609756097561,1.0,1.3898305084745763,1.0,0.030785246876859018,inf,0.31506849315068497,0.15254237288135594,1.0,0.576271186440678
"frozenset({'ROLE=bully_support', 'TARGET=victim', 'INTENTION=ATK', 'insulte=1'})",frozenset({'HATE=OAG'}),0.08536585365853659,0.7195121951219512,0.08536585365853659,1.0,1.3898305084745763,1.0,0.02394408090422368,inf,0.3066666666666667,0.11864406779661019,1.0,0.5593220338983051
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'TARGET=victim', 'INTENTION=ATK', 'insulte=1'})",frozenset({'HATE=OAG'}),0.08536585365853659,0.7195121951219512,0.08536585365853659,1.0,1.3898305084745763,1.0,0.02394408090422368,inf,0.3066666666666667,0.11864406779661019,1.0,0.5593220338983051
"frozenset({'ROLE=bully_support', 'mépris / haine=1', 'INTENTION=ATK', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.10975609756097561,0.7195121951219512,0.10975609756097561,1.0,1.3898305084745763,1.0,0.030785246876859018,inf,0.31506849315068497,0.15254237288135594,1.0,0.576271186440678
"frozenset({'VERBAL_ABUSE=OTH', 'TARGET=victim', 'mépris / haine=1', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.10975609756097561,0.7195121951219512,0.10975609756097561,1.0,1.3898305084745763,1.0,0.030785246876859018,inf,0.31506849315068497,0.15254237288135594,1.0,0.576271186440678
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'INTENTION=ATK', 'insulte=1', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.10975609756097561,0.7195121951219512,0.10975609756097561,1.0,1.3898305084745763,1.0,0.030785246876859018,inf,0.31506849315068497,0.15254237288135594,1.0,0.576271186440678
"frozenset({'ROLE=bully_support', 'TARGET=victim', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.11585365853658537,0.7195121951219512,0.11585365853658537,1.0,1.3898305084745763,1.0,0.032495538370017854,inf,0.3172413793103449,0.1610169491525424,1.0,0.5805084745762712
"frozenset({'SENTIMENT=NEG', 'domain=Racisme', 'mépris / haine=1', 'insulte=1'})",frozenset({'HATE=OAG'}),0.08536585365853659,0.7195121951219512,0.08536585365853659,1.0,1.3898305084745763,1.0,0.02394408090422368,inf,0.3066666666666667,0.11864406779661019,1.0,0.5593220338983051
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'mépris / haine=1', 'INTENTION=ATK'})",frozenset({'HATE=OAG'}),0.22560975609756098,0.7195121951219512,0.22560975609756098,1.0,1.3898305084745763,1.0,0.06328078524687686,inf,0.3622047244094488,0.3135593220338983,1.0,0.6567796610169492
"frozenset({'CONTEXT=DFN', 'ROLE=bully_support', 'INTENTION=ATK'})",frozenset({'HATE=OAG'}),0.1402439024390244,0.7195121951219512,0.1402439024390244,1.0,1.3898305084745763,1.0,0.039336704342653184,inf,0.326241134751773,0.19491525423728817,1.0,0.597457627118644
"frozenset({'CONTEXT=DFN', 'ROLE=bully_support', 'mépris / haine=1', 'INTENTION=ATK'})",frozenset({'HATE=OAG'}),0.12804878048780488,0.7195121951219512,0.12804878048780488,1.0,1.3898305084745763,1.0,0.03591612135633551,inf,0.32167832167832167,0.17796610169491525,1.0,0.5889830508474576
"frozenset({'CONTEXT=DFN', 'ROLE=bully_support', 'INTENTION=ATK'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.1402439024390244,0.7195121951219512,0.1402439024390244,1.0,1.3898305084745763,1.0,0.039336704342653184,inf,0.326241134751773,0.19491525423728817,1.0,0.597457627118644
"frozenset({'SENTIMENT=NEG', 'VERBAL_ABUSE=OTH', 'TARGET=victim', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.1402439024390244,0.7195121951219512,0.1402439024390244,1.0,1.3898305084745763,1.0,0.039336704342653184,inf,0.326241134751773,0.19491525423728817,1.0,0.597457627118644
"frozenset({'SENTIMENT=NEG', 'domain=Obésité', 'text_long'})","frozenset({'mépris / haine=1', 'INTENTION=ATK'})",0.1951219512195122,0.3597560975609756,0.0975609756097561,0.5,1.3898305084745763,1.0,0.027364663890541346,1.2804878048780488,0.34848484848484845,0.21333333333333332,0.21904761904761907,0.385593220338983
"frozenset({'VERBAL_ABUSE=OTH', 'TARGET=victim', 'mépris / haine=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.1402439024390244,0.7195121951219512,0.1402439024390244,1.0,1.3898305084745763,1.0,0.039336704342653184,inf,0.326241134751773,0.19491525423728817,1.0,0.597457627118644
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'insulte=1'})",frozenset({'HATE=OAG'}),0.1402439024390244,0.7195121951219512,0.1402439024390244,1.0,1.3898305084745763,1.0,0.039336704342653184,inf,0.326241134751773,0.19491525423728817,1.0,0.597457627118644
"frozenset({'SENTIMENT=NEG', 'domain=Racisme', 'VERBAL_ABUSE=OTH', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'ROLE=bully_support', 'TARGET=victim', 'insulte=1'})",frozenset({'HATE=OAG'}),0.11585365853658537,0.7195121951219512,0.11585365853658537,1.0,1.3898305084745763,1.0,0.032495538370017854,inf,0.3172413793103449,0.1610169491525424,1.0,0.5805084745762712
"frozenset({'ROLE=bully_support', 'text_long', 'mépris / haine=1', 'INTENTION=ATK'})",frozenset({'HATE=OAG'}),0.12804878048780488,0.7195121951219512,0.12804878048780488,1.0,1.3898305084745763,1.0,0.03591612135633551,inf,0.32167832167832167,0.17796610169491525,1.0,0.5889830508474576
"frozenset({'SENTIMENT=NEG', 'text_long', 'ROLE=bully_support', 'INTENTION=ATK', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.12804878048780488,0.7195121951219512,0.12804878048780488,1.0,1.3898305084745763,1.0,0.03591612135633551,inf,0.32167832167832167,0.17796610169491525,1.0,0.5889830508474576
"frozenset({'SENTIMENT=NEG', 'CONTEXT=DFN', 'ROLE=bully_support', 'INTENTION=ATK', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.12804878048780488,0.7195121951219512,0.12804878048780488,1.0,1.3898305084745763,1.0,0.03591612135633551,inf,0.32167832167832167,0.17796610169491525,1.0,0.5889830508474576
"frozenset({'SENTIMENT=NEG', 'CONTEXT=DFN', 'ROLE=bully_support', 'INTENTION=ATK'})",frozenset({'HATE=OAG'}),0.1402439024390244,0.7195121951219512,0.1402439024390244,1.0,1.3898305084745763,1.0,0.039336704342653184,inf,0.326241134751773,0.19491525423728817,1.0,0.597457627118644
"frozenset({'domain=Racisme', 'VERBAL_ABUSE=OTH'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'mépris / haine=1', 'insulte=1'})",frozenset({'HATE=OAG'}),0.1402439024390244,0.7195121951219512,0.1402439024390244,1.0,1.3898305084745763,1.0,0.039336704342653184,inf,0.326241134751773,0.19491525423728817,1.0,0.597457627118644
"frozenset({'domain=Homophobie', 'ROLE=bully_support', 'SENTIMENT=NEG'})",frozenset({'HATE=OAG'}),0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'SENTIMENT=NEG', 'domain=Homophobie', 'TARGET=victim', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.12195121951219512,0.7195121951219512,0.12195121951219512,1.0,1.3898305084745763,1.0,0.03420582986317669,inf,0.31944444444444453,0.1694915254237288,1.0,0.5847457627118644
"frozenset({'VERBAL_ABUSE=OTH', 'ROLE=bully_support', 'TARGET=victim'})",frozenset({'HATE=OAG'}),0.10975609756097561,0.7195121951219512,0.10975609756097561,1.0,1.3898305084745763,1.0,0.030785246876859018,inf,0.31506849315068497,0.15254237288135594,1.0,0.576271186440678
"frozenset({'domain=Homophobie', 'ROLE=bully_support'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'ROLE=bully_support', 'TARGET=victim', 'INTENTION=ATK', 'insulte=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.08536585365853659,0.7195121951219512,0.08536585365853659,1.0,1.3898305084745763,1.0,0.02394408090422368,inf,0.3066666666666667,0.11864406779661019,1.0,0.5593220338983051
"frozenset({'VERBAL_ABUSE=OTH', 'ROLE=bully_support', 'TARGET=victim', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.09146341463414634,0.7195121951219512,0.09146341463414634,1.0,1.3898305084745763,1.0,0.02565437239738251,inf,0.3087248322147651,0.1271186440677966,1.0,0.5635593220338984
"frozenset({'SENTIMENT=NEG', 'ROLE=bully_support', 'TARGET=victim', 'insulte=1', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.11585365853658537,0.7195121951219512,0.11585365853658537,1.0,1.3898305084745763,1.0,0.032495538370017854,inf,0.3172413793103449,0.1610169491525424,1.0,0.5805084745762712
"frozenset({'CONTEXT=DFN', 'ROLE=bully_support', 'TARGET=victim', 'INTENTION=ATK'})",frozenset({'HATE=OAG'}),0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'domain=Homophobie', 'TARGET=victim', 'mépris / haine=1'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG'})",0.12195121951219512,0.7195121951219512,0.12195121951219512,1.0,1.3898305084745763,1.0,0.03420582986317669,inf,0.31944444444444453,0.1694915254237288,1.0,0.5847457627118644
"frozenset({'domain=Homophobie', 'ROLE=bully_support'})",frozenset({'HATE=OAG'}),0.0975609756097561,0.7195121951219512,0.0975609756097561,1.0,1.3898305084745763,1.0,0.027364663890541346,inf,0.3108108108108108,0.13559322033898305,1.0,0.5677966101694916
"frozenset({'SENTIMENT=NEG', 'text_long', 'INTENTION=ATK', 'VERBAL_ABUSE=OTH', 'mépris / haine=1'})",frozenset({'HATE=OAG'}),0.09146341463414634,0.7195121951219512,0.09146341463414634,1.0,1.3898305084745763,1.0,0.02565437239738251,inf,0.3087248322147651,0.1271186440677966,1.0,0.5635593220338984
